Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,log_return,ret,log_close
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600000,270976000000,15589.3216667,16766700,261381479588,1619268857.17,148457.882881,1.06759478846,0,1972.06410256,8.13333333333,14525562.202,1873105475220,41529952.92,784.81712352,0.908155163956,138.58297579,749191,307642,286521958,293690,168263,2323583.6184,301139.852755,4694566031.24,-0.016363164620468496,-0.016230015279692367,9.670198963914679
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336500000,265988000000,14380.5816667,16768562.5,241141682464,1883494461.43,148619.280134,1.08320304027,0,2047.33557047,9.8,13873774.1545,1873105475220,37008426.9192,785.83389168,1.05255514394,124.84578683,741488,305053,286827011,290853,171224,2067417.47416,251609.98993,3618298008.33,-0.08097704981335418,-0.07778514379518298,9.589221914101325
2017-12-29,14695.8,15279,14307,14656.2,13025500000,246428000000,14640.14,16770625,245524297888,1274049463.72,148792.159497,1.04775371515,0,2144.38787879,8.06666666667,15363575.406,1873105475220,40531227.59,785.79504963,1.13223540164,117.853617301,838925,353824,287180835,337150,182523,2311057.65923,251563.857261,3682930089.23,0.0033968190076869575,0.0034025947352211983,9.592618733109012
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452600000,246224000000,13215.574,16772462.5,221657719331,1728481566.87,148944.581153,1.03688201361,0,2342.9047619,10.7,13687548.998,1873105475220,33640243.617,778.5711097,0.876877531621,100.383793998,815099,344407,287525242,327455,187663,2243962.34387,298339.393514,3942726332.1,-0.12359779624012468,-0.1162647889630325,9.469020936868887
2017-12-31,12897.7,14377.4,12755.6,14156.4,12136300000,216326000000,14165.575,16774500,237620437838,1142728354.65,149113.621439,1.03705696933,0,1781.73006135,9.13333333333,15177350.2495,1873105475220,35435185.8625,545.14452622,1.10115005561,125.970638362,678712,290422,287815664,278158,204038,1638125.54625,234540.652572,3322403204.56,0.08890116076691079,0.09297262241163695,9.557922097635798
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,236725000000,13812.1866667,16776450,231719459004,744866630.509,149276.389109,1.0433825,0,1549.72435897,13.9,14975580.9597,1922580604980,32334328.9867,469.41303646,1.30924400164,138.227163984,593282,241757,288057421,231679,157092,1683244.82943,184794.662678,2552418375.92,-0.0358999635599524,-0.03526320250911219,9.522022134075845
2018-01-02,13625,15444.6,13163.6,14982.1,16846600000,228579000000,15005.8566667,16778587.5,251777079094,1567582731.9,149454.462968,1.04136759649,0,1994.03508772,7.98333333333,16415540.6674,1931136454490,40553327.6417,649.16497626,1.18587013588,122.635624411,850801,340980,288398401,324425,175840,2536938.59566,234989.05082,3526212014.84,0.09258930008598476,0.09701110037196314,9.61461143416183
2018-01-03,14978.2,15572.8,14844.5,15201,16871900000,251312000000,15053.2616667,16780550,252602010061,1138506779.2,149621.748542,1.06551321019,0,2522.05732484,9.55,15071578.2735,1931136454490,39612658.0758,749.68547259,1.43244848446,103.108718763,937530,395963,288794364,376433,209685,2816884.61238,189339.128214,2850171440.75,0.01450505998218965,0.01461076885082968,9.62911649414402
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783200000,256250000000,15199.355,16782650,255085455191,1371803859.92,149800.808436,1.06583270238,0,2529.80952381,13.95,16127548.7258,1931136454490,42527795.29,778.26109477,1.07924604787,102.933855744,1054711,425008,289219372,402643,205100,2737825.46134,266691.835512,4053543883.55,0.02585841572735781,0.02619564502335403,9.654974909871378
2018-01-05,15477.2,17705.2,15202.8,17429.5,23840900000,259748000000,17174.12,16784437.5,288257943758,1764169571.11,149953.480355,1.0676357972,0,2396.55244755,9.48333333333,13727615.8797,1931136454490,41569957.46,701.35602085,0.827695246181,124.724362108,888402,342707,289562079,322200,181631,2921230.73442,300697.150592,5164208947.92,0.11094454205796822,0.11733294015077611,9.765919451929346
2018-01-06,17462.1,17712.4,16764.6,17527,18314600000,293091000000,17319.198,16786537.5,290729366697,1024721001.25,150130.654694,1.05460916071,0,2135.99404762,9.76666666667,16127548.7258,1931136454490,46900388.184,694.47790564,1.23060858228,134.871173939,889098,358847,289920926,342679,241394,2979615.08569,227080.970007,3932860281.58,0.00557837614383061,0.0055939642560034475,9.771497828073176
2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000000,294222000000,16651.4716667,16788562.5,279554272793,946406884.752,150300.388301,1.04773831481,0,2272.75925926,14.3,15551564.8428,1931136454490,43826673.4267,686.11400249,0.921736983743,122.61171089,910004,368187,290289113,352796,162523,2757179.42461,294130.977742,4897713642.16,-0.06174066628290831,-0.059873338278085386,9.709757161790268
2018-01-08,16476.2,16537.9,14208.2,15170.1,18413900000,276612000000,15265.9066667,16790637.5,256324304949,1742246003.55,150474.795925,1.05064833735,0,2082.36144578,14.875,15935554.0981,1931136454490,41050023.0267,694.5264055,1.04651810729,122.310547621,895996,345672,290634785,329050,233898,2520926.89168,264641.995797,4040000007.92,-0.0826754975116053,-0.07935014807981744,9.627081664278663
2018-01-09,15123.7,15497.5,14424,14595.4,16660000000,253935000000,14714.2533333,16792687.5,247091858022,1182426648.29,150647.750218,1.05459934756,0,2196.73780488,14.375,15743559.4704,1931136454490,39993340.56,752.4182028,1.08684124002,114.458777239,919149,360265,290995050,340700,206394,2246011.72907,257849.821998,3794067602.84,-0.038619974719891204,-0.03788373181455651,9.588461689558772
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800000,244981000000,15126.3983333,16794762.5,254044267489,1634548780.4,150823.410584,1.0581949759,0,2092.72891566,13.7,15935554.0981,1931136454490,41068171.475,720.32570087,1.07551780415,121.715780176,876989,347393,291342443,330491,194819,2162979.76075,259905.10711,3931428179.01,0.025562204443144054,0.025891719308822392,9.614023894001916
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534100000,251387000000,13296.794,16797175,223348575757,1663185737.56,151027.434253,1.05711745596,0,1751.08290155,11.425,18527481.5719,1931136454490,40136372.689,697.44083354,1.14839534969,122.358755399,822010,337959,291680402,322216,204041,1858450.48095,270807.50844,3600871653.38,-0.11058116588841926,-0.10468634168820357,9.503442728113496
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065700000,225986000000,13912.882,16799400,233728069871,1014053986.14,151215.165292,1.05466875843,0,1685.90449438,8.16666666667,17087521.8643,1931136454490,38260425.5,617.63579417,1.21245900363,131.790878011,747265,300091,291980493,286175,191086,1779515.71814,234452.116373,3261904629.75,0.041983205208270036,0.04287696370227745,9.545425933321766
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763600000,234391000000,14499.7733333,16801262.5,243614497964,740504186.96,151366.346293,1.0146375906,0,1783.45637584,9.68333333333,16501289.1138,2134254177770,33603224.7,528.46632102,1.32611413235,130.46256497,652049,265735,292246228,253379,176924,1365097.69525,180298.683402,2614290041.62,0.02678983676006297,0.027151910504556565,9.57221577008183
2018-01-14,14370.8,14511.8,13268,13772,11084100000,241447000000,13852.92,16803200,232773385344,804914641.612,151529.198247,1.05065776774,0,1516.41935484,7.73333333333,17165770.5546,2227847638500,32575141.38,491.32446483,1.25620435128,143.14838012,592041,235045,292481273,224444,154354,1269172.79927,193346.286562,2678410640.04,-0.04182294562341582,-0.040960432305957806,9.530392824458414
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750800000,231334000000,14012.196,16805075,235476004695,758546178.583,151688.097754,1.05933004667,0,1824.15333333,8.48333333333,16612036.0206,2227847638500,32326136.172,510.11761779,1.18155572397,122.14154345,670839,273623,292754896,259372,173183,1497810.16815,201862.474143,2828536552.74,0.0034648009785005485,0.0034708103398202184,9.533857625436914
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853800000,232517000000,11180.9983333,16807062.5,187919737801,2762626868.92,151855.056375,1.05005422013,0,1910.22012579,13.025,17608758.1818,2227847638500,28025172.3225,606.38246009,0.959737422673,95.4883380134,737398,303725,293058621,287366,174727,2889286.58911,270270.01332,3021888568.48,-0.18458173943995426,-0.16854802529703772,9.34927588599696
2018-01-17,11431.1,11678,9402.29,11188.6,18830600000,192123000000,11116.9466667,16809150,186866424062,2926596198.21,152032.445681,1.06221141317,0,1890.84431138,13.425,18494733.4362,2227847638500,29865677.22,675.09668652,1.09448310181,97.2592164117,768381,315771,293374392,300012,196755,2469526.19425,252411.086289,2806040584.35,-0.026625204224991705,-0.02627387842130291,9.322650681771968
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020400000,188242000000,11345.4233333,16811312.5,190731457101,1771113579.47,152214.242536,1.05084887283,0,1788.98843931,8.53333333333,19159214.877,2227847638500,31046750.9517,656.89753535,1.17968549705,103.353070594,744189,309495,293683887,293730,184028,2156724.20054,238995.693546,2711507318.13,0.025266638521856066,0.025588545483795633,9.347917320293824
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400000,192150000000,11422.44,16813375,192049767135,1064413369.6,152387.221362,1.04835652121,0,1476.47878788,13.075,18273239.6226,2227847638500,28241982.9,491.48999429,1.16537471953,119.747628347,578406,243619,293927506,231462,152039,1953499.50915,219156.117899,2503297607.33,0.011480784443607561,0.011546941585547144,9.359398104737432
2018-01-20,11656.2,13103,11656.2,12899.2,11801700000,195979000000,12950.7933333,16815600,217775360376,1097313787.36,152584.190571,1.10656858989,0,1351.74719101,7.45,19712949.4111,2227847638500,33309440.4533,429.4031975,1.27566864592,142.872217954,559711,240611,294168117,230899,166380,1460377.69958,208079.363397,2694792832.29,0.10552246818541455,0.11129107293622975,9.464920572922846
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935180000,216740000000,11505.228,16817937.5,193494205427,436195518.928,152785.681735,1.07749285561,0,1153.05882353,11.525,20709671.5723,2227847638500,29815798.362,343.36269629,1.73912670551,143.046333665,522861,215622,294383739,207718,152188,1108525.07147,154149.935586,1773530155.1,-0.10615157517589324,-0.10071167204167686,9.358768997746953
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400000,195645000000,10544.5933333,16820025,177360323481,1210203940.88,152966.215098,1.0810381018,0,1470.43113772,11.6,18494733.4362,2227847638500,24447639.6433,314.61253947,1.20644977781,103.148287885,574420,245562,294629301,235003,160630,1525531.99581,199105.887676,2099490615.82,-0.059374336947259465,-0.05764605477539042,9.299394660799694
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660610000,184087000000,11223.064,16822237.5,188797048086,1305109027.98,153155.666102,1.07034465537,0,1536.36158192,7.8,19602202.5043,2227847638500,27086864.964,285.95800518,1.39983313576,103.113799179,547568,271936,294901237,232259,165118,1539514.45966,178482.559197,2003121184.75,-0.00577988563079046,-0.005763214226905178,9.293614775168903
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940990000,183419000000,11282.2583333,16824437.5,189817650188,921820890.749,153343.985038,1.06999395455,0,1422.85795455,12.325,19491455.5975,2227847638500,27021008.7083,283.49809897,1.33391266206,111.88855306,576212,250423,295151660,241244,162151,1502763.71387,186181.46222,2100547353.65,0.04418609880996982,0.045176842957565855,9.337800873978873
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873170000,192163000000,11214.44,16826412.5,188698793396,772706342.764,153519.416674,1.11032681013,0,1497.34177215,11.375,20445148.5648,2460585023620,23853113.88,220.85446644,1.15985450588,104.088588057,539581,236580,295388240,227471,163043,1357490.31664,189321.544668,2123135103.39,-0.008842259672967145,-0.008803281863478896,9.328958614305906
2018-01-26,11256,11656.7,10470.3,11171.4,9746200000,189398000000,10969.815,16828350,184603886255,1135179206.75,153681.023905,1.04262729677,0,1422.31612903,11.775,20056949.5414,2603077300220,22680092.5125,209.13221596,0.834349368673,106.814229776,514621,220459,295608699,214772,142735,1702177.38889,257282.176575,2822337879.82,-0.007846394375844667,-0.007815691777537936,9.321112219930061
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583270000,188054000000,11524.7766667,16830312.5,193965592793,763094646.01,153844.07593,1.03854792994,0,1232.98089172,11.6,20315748.8903,2603077300220,23654604.1083,168.25469362,1.77860123341,126.855696285,541699,193578,295802277,188058,126082,1363301.06798,119799.46115,1380662034.54,0.023820231942957903,0.02410619976010242,9.344932451873019
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360000,193133000000,11765.71,16832287.5,198043813362,738104166.867,154006.975327,1.03100884177,0,1350.92405063,11.95,20445148.5648,2603077300220,24143236.92,155.34485572,1.3022418493,117.430262326,492738,213446,296015723,205967,137919,3128906.09632,163590.56936,1924759197.83,0.029760667129282936,0.030207941821740913,9.374693119002302
2018-01-29,11755.5,11875.6,11179.2,11296.4,7107360000,197871000000,11212.655,16834137.5,188755376010,611119735.311,154157.665063,1.01817389189,0,1568.75675676,12.275,19151151.8202,2603077300220,21651636.805,145.75112922,1.24301173285,96.3823516548,532630,232176,296247899,225983,155772,1941048.8527,160557.706455,1800278170.07,-0.04245374913135258,-0.04156520706243649,9.33223936987095
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637860000,190339000000,10184.0616667,16836225,171461153634,1266284116.13,154322.579011,0.987508670659,0,1416.82035928,11.075,21609745.6349,2603077300220,22124873.9708,160.30090386,1.30114347057,96.7492488422,531440,236609,296484508,230310,158259,2359671.26612,172755.807081,1759355792.59,-0.1113250991242527,-0.1053521475868423,9.220914270746697
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160000,170183000000,10125.0133333,16837687.5,170481810440,933239777.886,154444.590275,1.04283131624,0,1745.94871795,15.675,15139761.9119,2603077300220,15840583.36,162.20623626,1.01628408371,80.5291483331,481100,204276,296688784,197264,141543,1785708.48639,159867.330631,1618658854.2,0.01129521931301447,0.01135925116016856,9.232209490059711
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400000,172372000000,9083.25833333,16839687.5,152959231815,1509688358.17,154613.224383,1.053963175,0,1610.4,12.475,20703947.9137,2603077300220,19329173.7333,214.02754492,0.799509242973,78.0496466236,591550,257664,296946448,249466,179686,2190613.27516,276923.320697,2515366060.42,-0.10845803886580363,-0.10278345774916642,9.123751451193908
2018-02-02,9142.28,9142.28,7796.49,8830.75,12726900000,153953000000,8901.90166667,16841787.5,149923936216,2213436748.09,154785.000775,1.02247852381,0,1404.27380952,11.225,21739145.3094,2603077300220,20349747.21,274.36258243,0.717893514214,89.5919015497,551198,235918,297182366,229894,155128,1460796.3796,330740.219185,2944216908.4,-0.03775622349056107,-0.037052343700589185,9.085995227703346
2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790000,149085000000,9076.67833333,16843762.5,152885414136,952403804.978,154942.458339,0.996566860759,0,1233.48734177,10.475,20445148.5648,2603077300220,18561807.1917,146.92776937,1.2909142894,98.8247574754,436196,194891,297377257,184856,131568,910042.479216,164374.024425,1491970146.06,0.03823263590700776,0.0389729071709648,9.124227863610354
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073550000,154553000000,8400.64833333,16845987.5,141517216815,1080682794.74,155118.765194,0.990487949438,0,975.769662921,9.275,23033142.054,2603077300220,19061071.0683,111.31669812,1.20899697338,112.999677444,396694,173687,297550944,165753,125143,972248.504667,193244.21397,1623376684.01,-0.10299079255847765,-0.09786472019888959,9.021237071051877
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285290000,139325000000,6838.81666667,16848300,115222434845,1793319477.25,155322.770886,1.10273347027,0,1169.52972973,6.13333333333,23938939.7752,2603077300220,16457612.3083,173.7675019,0.967008003447,78.5861151388,486553,216363,297767307,208757,144850,1848912.7145,257109.299306,1758323361.25,-0.1739821464557565,-0.15968809992980582,8.84725492459612
2018-02-06,7051.75,7850.7,6048.26,7754,13999800000,118810000000,7685.63333333,16850425,129506188061,3094258118.19,155504.250044,1.06752445882,0,1436,7.43333333333,24293141.3193,2607870187290,17000620.9333,164.26998571,0.800015118884,72.073118594,589896,244120,298011427,238351,164738,1914332.61631,286153.340315,2199269650.77,0.10870919363475373,0.1148381011808306,8.955964118230874
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,130683000000,8099.95833333,16852187.5,136502016576,1670287563.74,155655.362901,1.07172239007,0,1515.73758865,8.86666666667,20149017.2119,2874674234420,14762174.0625,123.52109098,0.905837981535,71.4802720054,489402,213719,298225146,205988,144287,1160111.91247,208207.331711,1686470711.55,-0.01726188042679233,-0.017113747743098928,8.938702237804081
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750000,128714000000,8240.53666667,16853825,138884562886,1336661910.51,155792.690886,1.04830522901,0,1322.81679389,13.675,18720008.899,2874674234420,13782297.575,87.98500449,0.805963099397,82.0532315801,398607,173289,298398435,166517,126556,1171509.55404,214089.826914,1764215068.64,0.0811541552631816,0.0845380709327801,9.019856393067263
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820000,139412000000,8535.51666667,16855512.5,143870507869,1093134650.42,155937.97688,1.07619254815,0,1317.48148148,12.2,19291612.2242,2874674234420,14685356.425,88.36425123,0.890278762802,85.2238778484,462086,177860,298576295,173698,131499,1144162.67235,199472.830919,1702603672.86,0.055463478112955045,0.05703041162215894,9.075319871180218
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960000,146981000000,8319.87656618,16857300,140250655239,918540174.469,156085.952197,1.03479242657,0,1271.20979021,9.45,20434818.8745,2874674234420,15154655.1653,88.79565618,1.61455875176,85.8746321773,421547,181783,298758078,177603,133091,1537986.39994,116211.048631,966861580.237,-0.013259114177465392,-0.013171599339817264,9.062060757002753
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122190000,145245000000,8343.455,16859187.5,140663872243,796391653.709,156237.996989,1.00691915232,0,974.887417219,7.53333333333,21578025.5248,2874674234420,15831705.8625,61.96458348,2.27231640442,110.491753345,368624,147208,298905286,144165,108927,1398605.05385,85791.9513183,715801285.187,-0.058748244504604585,-0.05705586935594276,9.003312512498148
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256440000,137258000000,8811.34333333,16861262.5,148570372921,836623674.313,156410.851393,1.04129159036,0,1126.01204819,10.2,23721537.9942,2874674234420,18398084.88,69.96971094,1.18487201544,101.11420282,437380,186918,299092204,183345,133062,1674741.82472,181029.654089,1595114435.69,0.09347498904342366,0.09798314138920539,9.096787501541572
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696720000,150516000000,8597.7675,16863312.5,144986840155,188454378.603,156580.256203,1.03295615854,0,1115.75609756,11.05,23435736.3316,2874674234420,17728596.585,68.57325292,1.44189933042,99.5442238683,414749,182984,299275188,179616,128687,1315762.89939,146929.345775,1263264353.9,-0.03746655023882006,-0.03677336311707702,9.059320951302752
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909820000,145023000000,9334.63333333,16865550,157433725215,915165499.846,156762.090638,1.0158348324,0,1097.30167598,10.225,25579248.8009,2874674234420,20951584.5167,63.75846926,1.55388066737,109.36631766000001,450367,196417,299471605,192621,140594,1557016.97897,148097.503082,1382435888.86,0.09916070330653604,0.10424374092118094,9.158481654609288
2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540000,160025000000,9977.154,16867187.5,168286527234,1282426210.89,156901.460878,1.06389496183,0,1512.84732824,8.48333333333,18720008.899,2874674234420,16527155.601,64.08005499,1.31721264798,85.6628785111,475029,198183,299669788,194351,139075,1418774.18366,129180.361091,1288852356.38,0.06836178946590898,0.07075262543142835,9.226843444075197
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296160000,170960000000,10127.1616667,16869150,170836609229,866501985.708,157056.833478,0.989634394904,0,1195.78343949,6.61666666667,22435430.5125,2874674234420,19925190.5792,58.25713445,1.89334009812,109.005817627,422415,187738,299857526,180685,126413,1102895.65945,106729.749001,1080869422.77,0.006617573891698925,0.006639518413597223,9.233461017966896
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880000,172191000000,10841.9916667,16871012.5,182915376933,973554319.908,157201.813038,0.973017181208,0,1166.36912752,7.93333333333,21292223.8622,2874674234420,20236577.4458,48.63875388,2.3625252883,119.228204567,401860,173789,300031315,167847,122775,1473900.18968,80893.8961772,877050948.237,0.08238285944358736,0.0858714664008835,9.315843877410483
2018-02-18,11123.4,11349.8,10326,10551.8,8744010000,187663000000,10503.2983333,16873037.5,177222546652,1377347061.42,157359.401239,0.97276667284,0,984.537037037,6.96666666667,23149934.669,2874674234420,21269179.125,44.58328081,2.59801801542,136.28922928,378869,159495,300190810,153951,113528,1639023.58067,79660.081975,836693606.242,-0.05179213694579943,-0.05047378224913701,9.264051740464684
2018-02-19,10552.6,11273.8,10513.2,11225.3,7652090000,178055000000,11110.965,16875062.5,187498228810,1020588579.34,157522.467859,1.00658407407,0,1156.58641975,8.41666666667,23149934.669,2874674234420,22566369.915,50.9081119,2.00620705713,123.102480023,436341,187367,300378177,181922,135051,1789525.59119,103474.270242,1149698995.06,0.06187369784654351,0.06382797247862881,9.325925438311227
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540000,189536000000,11390.3916667,16876825,192233646840,1258473015.6,157664.996336,1.01084026241,0,1407.4822695,8.46666666667,21079198.6661,2967853337740,20189469.2292,52.23072575,1.39161711339,104.157082139,455116,198455,300576632,191891,139951,1268017.87933,130404.455959,1485357828.45,0.01576770481620926,0.015892671019927196,9.341693143127436
