Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2014-11-08,342.15,347.03,342.15,345.49,8535470,4610750000,345.84,13478625,4661447670,7456068.066,25191,0.280683628205,1,685,7.01666666667,307118.592726,39603666252.4,1352580.24,11.42289968,3.88936405775,17.8088247531,144394,75950,50909454,67080,41291,610662.429479,100556,34776386
2014-11-07,349.82,352.73,341.78,342.42,16834200,4712700000,342.26,13474725,4611859378.5,16004338.9,25148,0.368664395833,1,650,7.88333333333,283494.085593,39603666252.4,1236927.64,14.19042877,1.99664723168,13.8139380402,163094,89542,50833504,78705,46812,878920.594059,181003,61950234
2014-11-06,339.46,352.97,338.42,349.29,18797000,4571830000,347.96,13471125,4687412655,16142615.2623,25095,0.346701558621,0,619,8.55,285462.794521,39603666252.4,1265878.48,13.61566812,2.45992426624,14.0122256783,173515,90341,50743962,80971,50698,748729.864257,147891,51460059
2014-11-05,330.68,343.37,330.68,339.49,19817200,4452510000,341.99,13467500,4605750325,17524755.5005,25045,0.306803,1,536,7.2,314993.428437,39603666252.4,1372405.87,13.4448337,1.75912151651,15.377268877,171401,89249,50653621,79327,48836,1152156.04524,228125,78016547
2014-11-04,327.16,331.77,325.08,330.49,15655500,4403750000,328.72,13463500,4425721720,13484368.4976,24996,0.306774012195,2,519,6.56666666667,293372.364381,35985640265.1,1353011.52,16.9453104,2.81879523275,14.9692598411,184888,90386,50564372,80673,45775,923157.212577,146020,47999638
2014-11-03,325.57,334,325.48,327.55,12948500,4380950000,325.81,13459400,4385207114,11180474.8176,24946,0.315549851613,0,486,6.81666666667,277272.661458,35985640265.1,1266423.47,12.83380219,3.08088517437,14.9833590071,157911,84522,50473986,73300,44997,1042661.3117,126165,41105832
2014-11-02,326.07,329.05,320.63,325.89,8603620,4386500000,326.41,13455525,4392017915.25,7544123.1432,24898,0.292299560976,3,621,7.11666666667,293372.364381,35985640265.1,1342197.92,12.40614973,4.38881319372,17.7007915386,236884,75827,50389464,64662,38323,559357.271166,93693,30582252
2014-11-01,338.65,340.53,321.06,325.75,16677200,4554320000,327.39,13451425,4403862030.75,15368336.7378,24851,0.252825975,2,623,6.58333333333,286216.940859,35985640265.1,1313816.07,13.16989149,3.57362259049,17.6237601277,146848,74548,50313637,67184,40316,827309.28921,112295,36764265
2014-10-31,345.01,348.05,337.14,338.32,12545400,4638210000,340.95,13447425,4584899553.75,16504572.9465,24811,0.263662090426,3,557,5.95,336304.90551,35985640265.1,1606897.35,13.21155884,3.35681301988,18.2473410779,174925,88062,50239089,79609,45000,1213778.65959,140401,47869731
2014-10-30,335.71,350.91,335.07,345.31,30177900,4511760000,337,13442725,4530198325,23212322.4063,24762,0.292451543353,1,551,6.63333333333,309472.067304,35985640265.1,1462243,14.37016784,3.13629350782,15.6661059804,175625,93338,50151027,80386,45950,713144.34488900006,138348,46623283
2014-10-29,357.09,357.83,335.34,335.59,18192700,4797700000,343.53,13438400,4616493552,15739258.4362,24712,0.335689298611,3,545,7.81666666667,257595.246774,35985640265.1,1241173.89,13.55763444,2.55554496276,13.7498769221,175287,90268,50057689,79347,46517,785066.400801,141379,48567875
2014-10-28,353.21,359.98,352.68,357.62,7845880,4744450000,354.94,13434800,4768547912,6945617.208,24664,0.336881026667,2,462,7.21666666667,268328.382056,35985640265.1,1335639.22,13.72107912,3.22495050619,15.074934763,177816,88600,49967421,80037,47428,831304.765164,116684,41415805
2014-10-27,354.78,358.63,349.81,352.99,13033000,4764020000,356.5,13431050,4788169325,10810426.2336,24614,0.318117530201,2,465,7.23333333333,266539.526175,35985640265.1,1332240.5,12.80693278,3.15565016743,16.6249516441,181920,80135,49878821,74641,44008,1047668.33218,118423,42217623
2014-10-26,347.49,359.22,343.93,354.7,11272500,4665040000,355.43,13427325,4772474124.75,10065011.0523,24567,0.306167961538,2,468,8.71666666667,232551.264448,35985640265.1,1158701.8,10.7606396,3.57492428975,16.4268653331,183560,70537,49798686,66113,36644,869465.611571,91191,32411926
2014-10-25,358.61,359.86,342.88,347.27,18127500,4812990000,348.89,13424075,4683525526.75,16539946.2634,24528,0.279135993421,0,539,7.78333333333,271906.093817,35985640265.1,1329619.79,11.56370092,3.033959748,18.1048446351,189654,73440,49728149,66299,38104,967324.38188,125611,43824569
2014-10-24,358.59,364.35,353.31,358.35,15585700,4811290000,358.46,13420275,4810631776.5,14548033.4318,24486,0.278206355828,4,626,6.75,291583.508501,35985640265.1,1465384.48,13.03797728,2.54934247547,17.9486848842,165243,81643,49654709,74677,43214,729895.512446,160355,57480880
2014-10-23,382.96,385.05,356.45,358.42,26456900,5136830000,363.99,13416200,4883362638,23483316.0075,24441,0.320760398601,1,590,7.58333333333,255806.390893,35985640265.1,1305632.13,12.58522357,2.59289701095,16.4908760562,163026,79173,49573066,71289,43469,1056703.00106,138339,50354184
2014-10-22,386.12,388.58,382.25,383.16,11641300,5177640000,385.1,13412625,5165201887.5,9834008.2884,24396,0.268498339181,3,537,6.75,297537.062088,35002482026.1,1650923.7,12.4960203,2.2344609069,20.754327056,171845,79546,49493893,74600,44840,856126.741995,191858,73884654
2014-10-21,382.42,392.65,380.83,386.48,14188900,5126590000,387,13408350,5189031450,12148360.731,24351,0.334653521429,1,542,8.5,243597.594692,35002482026.1,1359144,12.99216076,3.3392116878,16.6927942423,175051,81421,49414347,76716,45392,597224.093844,105175,40702541
2014-10-20,389.23,390.08,378.25,382.85,16419000,5216560000,384.95,13404850,5160197007.5,14310409.018,24305,0.323252144928,0,483,8.08333333333,240117.629053,35002482026.1,1332696.9,12.24408182,2.83136555527,16.9893668014,155800,78443,49332926,71465,46187,779840.440892,122273,47069051
2014-10-19,391.25,393.94,386.46,389.55,5914570,5242370000,388.99,13401400,5213010586,4721466.5252,24261,0.300912238806,0,500,8.3,233157.697776,35002482026.1,1307006.4,10.3090553,4.01772156334,20.8573726542,211493,62664,49254483,58026,36468,469915.196832,83629,32531035
2014-10-18,383.98,395.16,378.97,391.44,11416800,5143260000,389.68,13398050,5220952124,10840911.282,24221,0.234055301775,0,553,7.25,294057.096449,35002482026.1,1650684.48,11.15788265,3.79103150879,23.7597443648,156631,69474,49191819,64669,41342,623439.826932,111737,43541830
2014-10-17,382.76,385.48,375.39,383.76,13600700,5125580000,382.83,13393825,5127558024.75,NA,24182,0.302833328358,3,465,8.28333333333,233157.697776,35002482026.1,1286691.63,11.63600658,2.36272953463,17.9140092724,157782,71826,49122345,69098,40959,941743.990309,142251,54457847
2014-10-16,394.52,398.81,373.07,382.56,26990000,5281630000,378.02,13390475,5061867359.5,24399394.8138,24142,0.286148353333,0,581,7.01666666667,260997.422884,35002482026.1,1422111.24,12.18979168,2.90553000496,19.2151228212,163270,74010,49050519,70193,41666,1054418.56352,129477,48944986
2014-10-15,400.95,402.23,388.77,394.77,25267100,5366290000,394,13386725,5274369650,24157243.488,24100,0.304213068027,1,568,7.51666666667,255777.474426,35002482026.1,1452678,12.64154509,2.41597720221,18.8339059522,175952,77131,48976509,73184,44061,1182079.05356,152609,60127968
2014-10-14,391.69,411.7,391.32,400.87,38491500,5241030000,411.89,13383050,5512344464.5,37093444.3964,24056,0.347002114286,0,467,7.36666666667,243597.594692,35002482026.1,1446969.57,13.09047261,1.68522199119,17.7561886589,174859,81491,48899378,75953,45779,901154.578773,208459,85862253
2014-10-13,377.92,397.23,368.9,390.41,35221400,5055290000,381.46,13379550,5103763143,29128124.7036,24008,0.298339555556,1,411,7.78333333333,266217.371341,35002482026.1,1463662.02,12.83998343,2.36811214987,19.4367101349,181872,75304,48817887,70036,41438,763961.063203,162028,61807124
2014-10-12,362.61,379.43,356.14,378.55,17552800,4849070000,364.83,13375725,4879865751.75,14932563.8142,23963,0.280437635135,0,536,8.28333333333,257517.457245,35002482026.1,1353884.13,11.06974068,3.63059505061,21.1723036625,206084,63946,48742583,59581,35696,462113.008886,102215,37290971
2014-10-11,361.36,367.19,355.95,362.3,13345200,4831160000,359.99,13372025,4813795279.75,12225887.1075,23922,0.252872265734,0,493,8.15,248817.543149,35002482026.1,1290564.15,10.51275487,2.07366222273,19.6361169436,152027,65724,48678637,61934,35821,700669.807512,172883,62235987
2014-10-10,364.69,375.07,352.96,361.56,43665700,4874190000,358.97,13368450,4798872496.5,24399643.3527,23886,0.285102383648,2,524,7.15,276657.268257,35002482026.1,1431572.36,13.41027929,2.16082326538,16.8795599627,164414,84811,48612913,73889,46219,919976.990281,184559,66251247
2014-10-09,352.75,382.73,347.69,365.03,83641100,4713320000,378.94,13364475,5064334156.5,45933268.4356,23841,0.300692359155,0,582,8.83333333333,247077.56033,35002482026.1,1350163.22,13.35198908,1.59442638945,17.1027971727,156106,78944,48528102,73307,45737,1095727.48307,223466,84680185
2014-10-08,336.12,354.36,327.19,352.94,54736300,4489870000,346.26,13360925,4626353890.5,27011514.0096,23799,0.348238778626,1,492,8.68333333333,225716.776524,34661425924,1138502.88,13.07728331,1.79361478135,14.1738817788,165335,80324,48449158,73207,47635,767509.055483,183317,63475329
2014-10-07,330.58,339.25,320.48,336.19,49199900,4414880000,330.7,13357650,4417374855,25355984.8422,23754,0.303725331126,0,432,7.03333333333,260177.353093,34661425924,1252691.6,13.26892581,2.39150858007,15.9082049654,178444,78745,48368834,74334,46017,877334.114705,158394,52380811
2014-10-06,320.39,345.13,302.56,330.08,79011800,4277430000,331.2,13353875,4422803400,52988509.5132,23709,0.27906125,2,459,7.26666666667,275684.612549,34661425924,1328774.4,12.29635546,1.60086017545,17.687277374,151236,75126,48290089,70344,44797,1220734.77883,250615,83003776
2014-10-05,328.92,341.8,289.3,320.51,83308100,4389890000,293.67,13349875,3920457791.25,50489372.3796,23665,0.23857702809,1,533,6.28333333333,306699.13146,34661425924,1310061.87,11.43225211,1.97506785335,19.6490613892,207383,66673,48214963,62133,38310,832748.700077,225866,66329968
2014-10-04,359.89,364.49,325.89,328.87,47236500,4801920000,336,13345425,4484062800,29342828.658,23623,0.316576160839,3,555,8.21666666667,246393.122465,34661425924,1205568,13.09999729,2.0189013644,17.1172511714,137659,70430,48148290,65139,37570,701363.387795,177720,59714061
2014-10-03,375.18,377.69,357.86,359.51,30901200,5004540000,363.75,13341850,4853097937.5,19104053.4195,23578,0.291637758865,0,613,7.56666666667,242947.064808,34661425924,1286220,11.69504803,2.85294753178,17.6926462901,150641,72698,48077860,67817,41111,646978.005497,123942,45083900
2014-10-02,383.99,385.5,372.95,375.07,21777700,5120700000,375.85,13338325,5013209451.25,10603470.865,23537,0.290183527027,1,521,7.68333333333,255008.266607,34661425924,1394779.35,11.80636226,3.12348681866,18.6892583411,161404,74630,48005162,69812,43549,624053.19042,118810,44654562
2014-10-01,387.43,391.38,380.78,383.62,26229400,5165060000,385.27,13334625,5137430973.75,10748970.9074,23495,0.315643117241,3,469,7.75,249839.180122,34661425924,1401226.99,12.63437263,2.47603693826,17.9191911454,184739,78197,47930532,74675,42895,731277.105689,146888,56591522
2014-09-30,376.09,390.98,373.44,386.94,34707300,5012450000,382.67,13331000,5101373770,14386190.6088,23450,0.304262763158,1,374,7.5,261900.381921,34661425924,1458738.04,12.33293377,2.82091550285,18.5613696399,184554,78590,47852335,75290,47198,631639.835305,135133,51711511
2014-09-29,376.93,385.21,372.24,375.47,32497700,5022360000,381.94,13327200,5090190768,9490167.672,23404,0.305161623188,1,492,8.2,237777.978323,34661425924,1321894.34,11.45663317,2.12361000315,18.0382126823,152629,73283,47773745,68262,43799,654029.329228,162977,62247510
2014-09-28,399.47,401.02,374.33,377.18,23613300,5321420000,380,13323750,5063025000,NA,23362,0.318757100719,3,515,7.58333333333,239501.007152,34661425924,1324680,11.08075213,3.75108147529,21.2971061093,213832,62200,47700462,56893,32727,453805.817563,92933,35314615
2014-09-27,403.56,406.62,397.37,399.52,15029300,5374500000,400.74,13320275,5337967003.5,4288030.7308,23318,0.308688585938,1,504,8.2,220547.690039,34661425924,1286776.14,11.34818893,3.72946779561,19.2222541902,145374,66942,47638262,61574,38408,532351.156041,86098,34502943
2014-09-26,411.43,414.94,400.01,404.43,21460800,5477970000,405.14,13317075,5395279765.5,7875757.252,23279,0.279908251656,1,539,7.25,260177.353093,34661425924,1548445.08,47.43930673,3.28290257646,21.1311045607,149986,73278,47571320,69279,42121,596150.468118,116421,47166952
2014-09-25,423.16,423.52,409.47,411.57,26814400,5632260000,408.08,13313300,5432891464,10062556.526,23237,0.297995644172,3,517,7.3,241703.584482,29829733124,1668231.04,13.07804471,3.68699264133,21.507800526,167940,77564,47498042,74180,42380,686077.581674,110876,45246389
2014-09-24,435.75,436.11,421.13,423.2,30627700,5798220000,431.91,13309225,5748387369.75,10441531.59,23189,0.297283233129,0,531,7.28333333333,241703.584482,29829733124,1765648.08,13.42090123,3.11923147107,21.7701726179,171434,81104,47420478,75798,42482,957227.81909,131058,56605228
2014-09-23,402.09,441.56,396.2,435.79,45099500,5348840000,423,13305150,5628078450,18225096.036,23141,0.275650344371,1,447,7.4,223909.455563,29829733124,1601478,11.60787131,3.62820493139,22.5116390216,166664,71140,47339374,68439,40319,738732.141187,104349,44139679
2014-09-22,399.1,406.92,397.13,402.15,24127600,5307360000,400.98,13301375,5333585347.5,9869834.2057,23100,0.261350165605,1,522,6.73333333333,232806.520022,29829733124,1577856.3,10.88655821,4.61599353271,23.025658874,175943,68526,47268234,65891,40345,507462.729314,85247,34182377
2014-09-21,408.08,412.43,393.18,398.82,26580100,5425180000,406.3,13297450,5402753935,9192286.6299,23059,0.210076902857,0,485,6.38333333333,259497.713401,29829733124,1781219.2,9.80993611,3.61087329237,28.2057164574,172794,63151,47199708,58629,36423,875032.106063,121411,49329319
2014-09-20,394.67,423.3,389.88,408.9,36863600,5245150000,415.56,13293075,5524070247,14144865.8472,23023,0.206691699422,3,475,6.55,256532.025248,29829733124,1801037.04,9.96929167,3.03426687585,28.9021429832,142592,62315,47136557,60173,38913,720476.681653,142835,59356580
2014-09-19,424.1,427.83,384.53,394.8,37919700,5634440000,398.89,13288750,5300749487.5,18932062.7668,22988,0.24252732716,2,497,7.78333333333,240220.740405,29829733124,1619892.29,11.14791622,2.08991068804,22.6156657406,149539,71627,47074242,69166,47014,741891.735082,194315,77510120
2014-09-18,456.86,456.86,413.1,424.44,34483200,6067610000,428.19,13284700,5688375693,17128111.0104,22949,0.238476232432,1,471,5.95,274326.154167,29829733124,1985517.03,12.45941455,3.08619530115,24.8955165885,168204,79754,47002615,76196,46660,652489.243619,150250,64335430
2014-09-17,465.86,468.17,452.42,457.33,21056800,6185010000,448,13280075,5949473600,9824634.9476,22905,0.229668550265,1,436,6,280257.530473,29829733124,2122176,12.27569456,4.16288262864,26.5990173468,164215,79784,46922861,75113,47417,462824.868185,113791,50978521
2014-09-16,474.86,475.64,465.13,466.06,16797300,6302440000,468,13275350,6212863800,6063459.7056,22862,0.312671680473,0,360,7.1,250600.648941,29829733124,1983852,14.7337395,4.51704562323,22.2091216443,186658,89326,46843077,82881,52306,437451.480111,93845,43919238
2014-09-15,477.76,478.62,474.02,475.37,15345200,6339090000,475.3,13271125,6307765712.5,7972638.0571,22810,0.303106939189,1,360,7.33333333333,219460.923333,29829733124,1763838.3,11.9467162,3.71759003659,23.7900016185,161269,74142,46753751,68187,41777,462681.122412,99823,47445745
2014-09-14,479.12,479.85,476.12,477.89,13105500,6355140000,475.49,13267425,6308527913.25,5214399.6028,22766,0.235917788235,2,442,7.5,252083.493018,29829733124,2025587.4,10.41613288,6.1375482025,30.6753804916,203940,66033,46679609,58907,35463,332978.297645,69409,33003201
2014-09-13,477.79,482.12,475.1,479,15588000,6335400000,479.86,13263175,6364467155.5,9323892.522,22726,0.189734045198,1,431,6.23333333333,241336.780877,27428630902.3,2127699.24,9.87754729,6.39326359309,33.9839198837,136734,62609,46613576,60353,37114,358930.194232,69354,33280330
2014-09-12,479.58,479.63,473.01,477.75,15437200,6357290000,470.43,13258750,6237313762.5,7320072.1734,22693,0.229423217391,0,422,7.56666666667,219521.026673,27428630902.3,1898185.05,10.4459308,4.2381639718,28.628946654,148941,66303,46550967,64582,38229,454009.527628,95206,44787910
2014-09-11,479.62,482.35,474.61,479.75,16852900,6355700000,469,13254725,6216466025,9329344.09,22657,0.229924209877,0,528,6.65,220884.511311,27428630902.3,1904140,10.27418557,3.96371762118,28.1373664534,147710,67673,46484664,65134,40006,466172.259654,102429,48039245
2014-09-10,475.48,487.47,475.14,479.36,22787800,6299070000,485.03,13250675,6426974895.25,12336656.0988,22620,0.364721089744,1,500,6.98333333333,212703.603485,27428630902.3,1898407.42,14.66467827,3.17417967082,24.8427368256,164564,76417,46416991,72396,44073,506624.706563,123307,59807812
2014-09-09,474.88,477.38,467.78,475.26,21447800,6289350000,466.48,13246775,6179355602,NA,22564,0.334080257576,1,388,8.6,179979.972179,27428630902.3,1545448.24,13.00607767,2.97619131997,19.3500305504,173414,79868,46340574,76384,44529,488189.952232,111317,51927046
2014-09-08,481.81,489.83,468.79,474.6,30238000,6379410000,476.61,13243475,6311972619.75,18956804.7578,22520,0.266806856209,2,353,7.85,208613.149572,27428630902.3,1828275.96,11.323667,3.61483231016,25.4797775734,151689,71754,46260706,67638,42369,519189.741208,106118,50577061
2014-09-07,485.13,488.07,482.28,482.28,8994050,6421460000,480.62,13239650,6363240583,3646867.2796,22480,0.23376525,1,411,7.46666666667,223611.480587,27428630902.3,1979673.78,19.46564618,6.48201898053,33.2612070095,214360,59519,46188952,55736,34213,320158.102636,63545,30541006
2014-09-06,483.34,488.6,483,484.83,10601400,6395630000,481.09,13235550,6367490749.5,4955198.625,22442,0.227665958333,0,417,7.25,229065.419137,27428630902.3,2025388.9,10.4899443,4.34247413134,29.9928756534,143414,67529,46129433,62897,39443,391892.955391,96949,46641358
2014-09-05,489.67,490.64,481.61,483.34,15302500,6477530000,485.91,13231350,6429245278.5,7444080.2055,22404,0.254376812081,0,489,6.86666666667,203159.211021,27428630902.3,1814873.85,10.7140055,4.14830870418,27.0682772044,155908,67048,46061904,63656,42104,446975.739535,90037,43749730
